name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04625,1.0752867339588261,-0.021498451896756077,0.705482791839462,0.42366843191557374,0.06783831907010908,0.054646114972736554,0.8936033342166942
job_04626,1.9836230776325314,-0.33747754883615777,0.46301967528144844,0.4630080592722961,0.16820311316296202,0.11201056515031758,1.4092687943159636
job_04627,1.810447690977714,-0.2875149793805015,0.4590771584782802,0.4590789803713321,0.13565077081162508,0.09614102827199865,1.3020556625163968
job_04629,1.1395509596273266,-0.025843791316236927,0.7110429645048268,0.4277303230308662,0.07390416584079938,0.05982828867418682,0.9545007544300721
job_04632,1.057333367633965,-0.03135698327286323,0.7277122259903022,0.4358549546647946,0.06110526445594253,0.05449417240985519,0.8635280850342215
job_04634,0.9604215153016872,-0.023257846288855938,0.7226908623497588,0.4366451665072635,0.057471910027432946,0.047806480224273376,0.787553441585437
job_04636,1.1217624397532844,-0.029701374098309166,0.7223868465445958,0.4319745339905359,0.07336782608898446,0.06505492947162984,0.9336565826385532
job_04638,1.2869129150304783,-0.0324661639093349,0.7382169821977942,0.44415026943498254,0.0987946091141893,0.087350089503902,1.105218240876556
job_04641,1.235809077113379,-0.018108739429550914,0.7000031807263645,0.4182362422768002,0.08793214031959322,0.07166354587676951,1.0548141575893726
job_04643,1.3295174880289817,-0.022507214371401883,0.7068852302418452,0.42942121071543804,0.12388534918768154,0.08436648751219204,1.1514226906812965
job_04646,1.165069906618438,-0.03019234495941331,0.7210920568420779,0.4332507623616611,0.07537957919888313,0.06571169894435357,0.9775126216815551
job_04647,1.0930405331045787,-0.03071501199246093,0.7266167847506763,0.43429886159465114,0.06266505235820596,0.05615350274633809,0.9053587178731421
job_04648,1.134866514661719,-0.023990358291436142,0.7039006322213142,0.4244977640747774,0.08012758505102122,0.06052724211073118,0.9495937529680762
job_04651,2.869803341163532,-0.6469965018462923,0.561491960739472,0.5614940710816962,0.22439520794847911,0.14776289746510876,1.9028561629965066
job_04660,1.2348547582075262,-0.02985452893888093,0.7387231899467012,0.4523210357841262,0.10322934905722096,0.08107891092839857,1.0652662924239449
job_04663,1.1025831389245992,-0.027766390566481787,0.7096966447730115,0.428305594020103,0.07390078718983101,0.0588053976508067,0.914894529034656
job_04665,1.342813204026158,-0.13018696140355024,0.42928765970786575,0.4293056119421242,0.09622660629836492,0.07391734360400448,1.0263328297570025
job_04666,1.2624223677990627,-0.015498729978919957,0.723611417965039,0.43572595601633524,0.10076421765445914,0.08286045798852146,1.1014704303977507
job_04667,1.0512854823744993,-0.03729982819263168,0.7190803284473976,0.4376460213202175,0.07024923781017872,0.05079123335013636,0.856097652626685
job_04668,1.3440035543230968,-0.028703853633834302,0.7157480748536366,0.43662409773508426,0.12337282658059458,0.08583483366401086,1.162355811046079
job_04669,1.1737205366055388,-0.013180138806558859,0.690195489331072,0.41014072371844584,0.07985763761665447,0.06329183577477851,0.9934797778841329
job_04671,0.14426924292505192,0.7080107499422207,0.4138043102353665,0.2017734274590307,0.06069235176130176,0.04485394111220742,0.7494482513182734
job_04674,1.0361054633817177,-0.031184490305090077,0.7216273301773245,0.4311695699135739,0.05740128149179378,0.05246493026171979,0.8448671586345249
job_04675,1.201395378628902,-0.030511705135729907,0.7332869391970203,0.43872535098765936,0.08328521601584005,0.07701337343580324,1.0177383092243195
job_04678,1.1852337228392507,-0.02248433585563667,0.7090244955526714,0.42719235205243716,0.08610990496490317,0.06690006004271694,1.0051528720258176
job_04681,2.5109164238896278,-0.528325795837018,0.5449951788594257,0.5449996996790921,0.22513369588787088,0.14023469108184888,1.7108109558490237
